,total_points,was_home,kickoff_time,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,cost,position,team,GW,match_result,opponent,last_season_position,opponent_last_season_position,percent_value,position rank,goals_scored_ex,assists_ex,total_points_ex,minutes_ex,goals_conceded_ex,creativity_ex,influence_ex,threat_ex,bonus_ex,bps_ex,ict_index_ex,clean_sheets_ex,red_cards_ex,yellow_cards_ex,selected_by_percent_ex,now_cost_ex,element_type_ex,season,mean assists 3,mean bonus 3,mean bps 3,mean clean_sheets 3,mean creativity 3,mean goals_conceded 3,mean goals_scored 3,mean ict_index 3,mean influence 3,mean minutes 3,mean own_goals 3,mean penalties_missed 3,mean penalties_saved 3,mean red_cards 3,mean saves 3,mean selected 3,mean threat 3,mean total_points 3,mean transfers_in 3,mean transfers_out 3,mean value 3,mean match_result 3,std bps 3,std creativity 3,std ict_index 3,std influence 3,std minutes 3,std selected 3,std threat 3,std total_points 3,std transfers_in 3,std transfers_out 3,std value 3
225,,False,2023-09-17T13:00:00Z,,,,,,,,,,,,,,,,,,44,,,,,Carney Chukwuemeka,,MID,Chelsea,5,,Bournemouth,12,15,1.9616584930896122,13,0.0,0.0,18.0,342.0,7.0,69.7,57.6,72.0,0.0,71.0,19.9,1.0,0.0,0.0,0.3,42.0,MID,2023-24,0.0,0.0,12.666666666666666,0.0,9.266666666666667,0.6666666666666666,0.6666666666666666,5.133333333333334,22.400000000000002,30.0,0.0,0.0,0.0,0.0,0.0,235717.66666666666,19.333333333333332,3.3333333333333335,18752.0,35489.333333333336,44.666666666666664,0.0,8.956685895029603,6.5525228389953405,3.629814810090944,15.839191898578665,21.213203435596427,61325.01410970531,13.670731102939918,2.3570226039551585,12589.329132245291,18750.114814463283,0.4714045207910317
411,,False,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Cauley Woodrow,,FWD,Luton,5,,Fulham,20,10,2.4363833243096913,4,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,2.3333333333333335,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,67402.66666666667,0.0,0.3333333333333333,3585.3333333333335,6281.333333333333,45.0,0.0,3.2998316455372216,0.0,0.0,0.0,0.9428090415820634,3127.2975909277043,0.0,0.4714045207910317,2535.213512814168,4441.5733948931,0.0
113,,False,2023-09-16T16:30:00Z,,,,,,,,,,,,,,,,,,40,,,,,Charlie Goode,,DEF,Brentford,5,,Newcastle,9,4,2.372479240806643,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,39.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14108.666666666666,0.0,0.0,448.3333333333333,1166.6666666666667,40.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,229.57400162523243,0.0,0.0,131.0504567799068,71.1820826394458,0.0
194,,False,2023-09-18T18:45:00Z,,,,,,,,,,,,,,,,,,40,,,,,Charlie Taylor,,DEF,Burnley,5,,Nott'm Forest,20,16,2.1085925144965736,3,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78540.0,0.0,0.0,1510.0,4774.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.9911242215092,0.0,0.0,1067.7312395916867,3375.727773384578,0.0
263,,False,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Cheick Doucouré,,MID,Crystal Palace,5,,Aston Villa,11,7,3.5739814152966405,3,0.0,3.0,74.0,2770.0,41.0,345.8,471.4,157.0,3.0,411.0,97.6,7.0,1.0,8.0,0.1,50.0,MID,2023-24,0.0,0.0,12.333333333333334,0.0,3.766666666666667,1.3333333333333333,0.0,1.8666666666666665,9.866666666666667,90.0,0.0,0.0,0.0,0.0,0.0,7352.333333333333,4.666666666666667,1.3333333333333333,1327.6666666666667,824.0,50.0,1.0,6.128258770283411,0.8956685895029604,0.3771236166328253,6.599663291074443,0.0,482.71822929001644,1.8856180831641267,0.4714045207910317,361.0958629259303,113.13708498984761,0.0
552,,True,2023-09-18T18:45:00Z,,,,,,,,,,,,,,,,,,49,,,,,Cheikhou Kouyaté,,MID,Nott'm Forest,5,,Burnley,16,20,2.0913358941527957,6,1.0,0.0,35.0,871.0,23.0,82.8,158.8,81.0,2.0,144.0,32.2,2.0,0.0,3.0,0.1,44.0,MID,2023-24,0.0,0.0,4.666666666666667,0.0,3.3333333333333335,0.0,0.0,0.7333333333333334,4.3999999999999995,6.333333333333333,0.0,0.0,0.0,0.0,0.0,2536.3333333333335,0.0,1.0,73.0,321.0,49.666666666666664,3.0,0.9428090415820634,4.714045207910316,0.8956685895029602,4.242640687119286,7.542472332656507,63.168205785998246,0.0,0.0,1.4142135623730951,63.63961030678928,0.4714045207910317
399,,False,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,49,,,,,Chiedozie Ogbene,,FWD,Luton,5,,Fulham,20,10,2.652950730914997,2,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,3.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,13407.333333333334,0.0,1.0,198.66666666666666,1201.3333333333333,50.0,0.0,0.0,0.0,0.0,0.0,0.4714045207910317,701.9213314578462,0.0,0.0,140.47854719572743,849.470946465439,0.0
588,,False,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Chris Basham,,DEF,Sheffield Utd,5,,Spurs,20,8,2.572347266881029,6,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,5.666666666666667,0.0,0.9,0.6666666666666666,0.0,1.5666666666666667,12.066666666666668,28.666666666666668,0.0,0.0,0.0,0.0,0.0,71074.66666666667,2.6666666666666665,1.0,14222.333333333334,6231.333333333333,40.0,0.3333333333333333,0.4714045207910317,0.5656854249492381,0.7542472332656508,5.279730632859556,4.714045207910316,26694.22379883375,1.8856180831641267,0.0,2423.019236865903,3524.691601954544,0.0
79,,True,2023-09-17T13:00:00Z,,,,,,,,,,,,,,,,,,44,,,,,Chris Mepham,,DEF,Bournemouth,5,,Chelsea,15,12,2.67314702308627,4,0.0,0.0,43.0,2197.0,52.0,54.4,556.4,134.0,6.0,369.0,74.4,5.0,0.0,7.0,0.1,43.0,DEF,2023-24,0.0,0.0,1.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3,3.1333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,7173.0,0.0,0.3333333333333333,163.33333333333334,1257.3333333333333,44.666666666666664,0.3333333333333333,1.8856180831641267,0.0,0.42426406871192857,4.4312024954356986,1.4142135623730951,326.683332908185,0.0,0.4714045207910317,43.36921591277491,413.8931692545258,0.4714045207910317
278,,False,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Chris Richards,,DEF,Crystal Palace,5,,Aston Villa,11,7,2.8591851322373123,6,0.0,0.0,13.0,443.0,11.0,15.3,92.4,26.0,0.0,83.0,13.2,1.0,0.0,0.0,0.1,44.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39047.333333333336,0.0,0.0,660.3333333333334,3698.6666666666665,40.0,1.0,0.0,0.0,0.0,0.0,0.0,2034.5819117340927,0.0,0.0,99.93775840769871,124.9221980096234,0.0
569,,True,2023-09-18T18:45:00Z,,,,,,,,,,,,,,,,,,50,,,,,Chris Wood,,FWD,Nott'm Forest,5,,Burnley,16,20,2.1340162185232607,1,3.0,0.0,53.0,807.0,9.0,82.1,145.2,169.0,7.0,163.0,39.3,4.0,0.0,0.0,0.5,56.0,FWD,2023-24,0.0,1.3333333333333333,21.0,0.0,0.43333333333333335,0.0,0.6666666666666666,3.5,22.733333333333334,12.333333333333334,0.0,0.0,0.0,0.0,0.0,53341.333333333336,11.333333333333334,5.0,3217.6666666666665,7798.333333333333,50.0,3.0,12.727922061357855,0.09428090415820635,2.262741699796952,14.519259240363777,8.956685895029603,4832.839147149657,8.013876853447538,2.8284271247461903,978.1643806413907,365.33850361304957,0.0
462,,True,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,59,,,,,Christian Eriksen,,MID,Man Utd,5,,Brighton,3,6,2.981303688731683,5,1.0,9.0,103.0,2046.0,25.0,564.3,420.8,344.0,8.0,426.0,132.8,13.0,0.0,3.0,2.5,62.0,MID,2023-24,0.3333333333333333,0.6666666666666666,13.0,0.0,10.366666666666667,1.6666666666666667,0.0,3.1333333333333333,19.866666666666667,46.0,0.0,0.0,0.0,0.0,0.0,45551.333333333336,0.6666666666666666,3.0,2637.6666666666665,6162.0,59.666666666666664,0.0,8.48528137423857,12.115096184329513,2.592724864350674,12.82220296551606,31.11269837220809,577.4705379690139,0.9428090415820634,2.8284271247461903,956.9511772057942,2214.658438676267,0.4714045207910317
121,,False,2023-09-16T16:30:00Z,,,,,,,,,,,,,,,,,,55,,,,,Christian Nørgaard,,MID,Brentford,5,,Newcastle,9,4,3.262158956109134,1,1.0,6.0,71.0,1763.0,23.0,173.7,379.2,269.0,6.0,309.0,82.3,6.0,0.0,6.0,0.2,53.0,MID,2023-24,0.0,0.0,14.0,0.6666666666666666,10.9,0.6666666666666666,0.0,4.166666666666667,16.533333333333335,82.0,0.0,0.0,0.0,0.0,0.0,14160.666666666666,14.333333333333334,2.6666666666666665,1109.0,1365.6666666666667,55.0,2.3333333333333335,4.242640687119285,13.576450198781714,2.4984439601924677,5.279730632859555,5.656854249492381,604.8120001748937,6.128258770283411,0.4714045207910317,342.239682094289,148.963828569966,0.0
239,,False,2023-09-17T13:00:00Z,,,,,,,,,,,,,,,,,,55,,,,,Christian Pulisic,,MID,Chelsea,5,,Bournemouth,12,15,2.452073116362015,2,1.0,1.0,39.0,805.0,11.0,166.7,117.2,210.0,0.0,102.0,49.1,3.0,0.0,1.0,0.4,56.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.6666666666666,0.0,0.0,0.0,156.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,45.72623851673007,0.0,0.0,0.0,86.2670273047588,0.0
238,,False,2023-09-17T13:00:00Z,,,,,,,,,,,,,,,,,,73,,,,,Christopher Nkunku,,FWD,Chelsea,5,,Bournemouth,12,15,3.2545697726259473,0,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81642.66666666667,0.0,0.0,1067.0,48846.333333333336,74.0,0.0,0.0,0.0,0.0,0.0,0.0,12133.009556119574,0.0,0.0,475.1757569573599,27112.83101329619,0.0
65,,True,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Clément Lenglet,,DEF,Aston Villa,5,,Crystal Palace,7,11,2.6026604973973395,2,0.0,2.0,63.0,2018.0,35.0,136.1,380.8,130.0,6.0,387.0,64.7,5.0,0.0,4.0,0.3,48.0,DEF,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,,False,2023-09-16T11:30:00Z,,,,,,,,,,,,,,,,,,73,,,,,Cody Gakpo,,FWD,Liverpool,5,,Wolves,5,13,4.197814836112708,1,7.0,3.0,90.0,1455.0,19.0,271.1,331.8,415.0,4.0,256.0,101.3,6.0,0.0,0.0,5.3,76.0,MID,2023-24,0.0,0.0,7.0,0.0,7.966666666666668,0.6666666666666666,0.0,1.9666666666666666,3.733333333333333,49.666666666666664,0.0,0.0,0.0,0.0,0.0,510908.0,8.666666666666666,1.6666666666666667,34256.0,82371.33333333333,74.66666666666667,3.0,4.242640687119285,5.421151989096865,1.178511301977579,2.6398653164297774,17.441967269268172,84144.29274763678,3.2998316455372216,0.4714045207910317,18810.454593124537,4326.550691820089,0.4714045207910317
245,,False,2023-09-17T13:00:00Z,,,,,,,,,,,,,,,,,,49,,,,,Cole Palmer,,MID,Chelsea,5,,Bournemouth,12,15,2.1845742309407044,10,0.0,1.0,19.0,358.0,4.0,72.4,59.2,97.0,0.0,76.0,23.1,1.0,0.0,1.0,0.1,42.0,MID,2023-24,0.0,0.0,2.3333333333333335,0.0,5.766666666666667,0.0,0.0,0.9,2.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,19027.0,1.3333333333333333,0.3333333333333333,4780.666666666667,3615.3333333333335,49.666666666666664,2.0,3.2998316455372216,8.15529820968485,1.2727922061357857,2.8284271247461903,13.199326582148887,1670.1862171626253,1.8856180831641267,0.4714045207910317,1257.7072614704725,757.0756603903968,0.4714045207910317
192,,False,2023-09-18T18:45:00Z,,,,,,,,,,,,,,,,,,45,,,,,Connor Roberts,,DEF,Burnley,5,,Nott'm Forest,20,16,2.372166578808645,0,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,13.333333333333334,0.0,7.0,3.0,0.0,2.0,13.200000000000001,90.0,0.0,0.0,0.0,0.0,0.0,25204.0,0.0,1.0,268.0,1515.3333333333333,45.0,0.0,2.357022603955158,4.949747468305833,1.4142135623730951,9.333809511662428,0.0,1985.5558415718253,0.0,0.0,189.50461735799473,1071.5024757580152,0.0
660,,True,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,44,,,,,Conor Coventry,,MID,West Ham,5,,Man City,14,1,3.1294452347083928,11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.1,44.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8216.333333333334,0.0,0.0,540.3333333333334,1089.6666666666667,44.666666666666664,3.0,0.0,0.0,0.0,0.0,0.0,394.09417938130247,0.0,0.0,160.7489415897418,133.40747938386195,0.4714045207910317
231,,False,2023-09-17T13:00:00Z,,,,,,,,,,,,,,,,,,55,,,,,Conor Gallagher,,MID,Chelsea,5,,Bournemouth,12,15,2.452073116362015,2,3.0,1.0,66.0,1608.0,23.0,343.5,379.8,321.0,7.0,279.0,104.3,4.0,1.0,9.0,0.7,56.0,MID,2023-24,0.0,0.0,12.666666666666666,0.0,9.733333333333334,1.6666666666666667,0.0,3.0666666666666664,12.866666666666667,69.66666666666667,0.0,0.0,0.0,0.0,0.0,44733.666666666664,8.333333333333334,1.6666666666666667,5124.0,6397.333333333333,55.0,0.0,3.2998316455372216,3.582674358011841,0.4714045207910317,3.016988933062603,6.128258770283412,510.0596914958963,5.185449728701348,0.4714045207910317,1182.2825381439075,1638.130709748835,0.0
688,,True,2023-09-16T11:30:00Z,,,,,,,,,,,,,,,,,,45,,,,,Craig Dawson,,DEF,Wolves,5,,Liverpool,13,5,2.8337531486146097,0,1.0,1.0,75.0,2134.0,31.0,37.2,455.6,145.0,7.0,390.0,64.0,7.0,0.0,6.0,0.8,48.0,DEF,2023-24,0.0,0.0,11.333333333333334,0.0,3.766666666666666,3.6666666666666665,0.0,4.2,14.333333333333334,76.66666666666667,0.0,0.0,0.0,0.0,0.0,24133.333333333332,24.0,-1.0,3238.6666666666665,1380.0,45.0,0.0,0.4714045207910317,4.90260701622673,0.42426406871192845,4.714045207910316,9.428090415820634,1007.8628654512257,14.142135623730951,-1.0,1669.243408121043,57.982756057296896,0.0
637,,True,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,47,,,,,Cristian Romero,,DEF,Spurs,5,,Sheffield Utd,8,20,2.5093432995194873,2,0.0,2.0,66.0,2363.0,41.0,136.2,546.2,91.0,3.0,447.0,77.3,8.0,1.0,9.0,1.4,49.0,DEF,2023-24,0.0,0.0,27.0,0.6666666666666666,1.0333333333333334,0.6666666666666666,0.3333333333333333,4.8999999999999995,42.199999999999996,90.0,0.0,0.0,0.0,0.0,0.0,368421.0,5.666666666666667,6.333333333333333,162720.33333333334,21415.666666666668,45.333333333333336,3.0,1.4142135623730951,0.09428090415820638,1.5556349186104046,13.010764773832474,0.0,393629.37452380254,2.357022603955158,0.4714045207910317,216062.60525031987,7541.529523614925,0.4714045207910317
363,,False,2023-09-16T11:30:00Z,,,,,,,,,,,,,,,,,,49,,,,,Curtis Jones,,MID,Liverpool,5,,Wolves,5,13,2.8177113283496262,9,3.0,1.0,52.0,1029.0,15.0,214.4,266.2,236.0,4.0,206.0,71.6,4.0,0.0,2.0,0.4,49.0,MID,2023-24,0.0,0.0,3.6666666666666665,0.3333333333333333,0.6,0.0,0.0,0.2333333333333333,1.0,21.0,0.0,0.0,0.0,0.0,0.0,10025.333333333334,0.6666666666666666,1.0,372.3333333333333,1790.0,49.666666666666664,3.0,5.185449728701348,0.8485281374238571,0.3299831645537222,1.4142135623730951,29.698484809834994,2543.698794188407,0.9428090415820634,1.4142135623730951,247.01596889450062,83.43860018001261,0.4714045207910317
1,,False,2023-09-17T15:30:00Z,,,,,,,,,,,,,,,,,,40,,,,,Cédric Alves Soares,,DEF,Arsenal,5,,Everton,2,17,2.3767082590612003,8,0.0,0.0,10.0,223.0,3.0,51.4,56.4,10.0,0.0,56.0,11.9,0.0,0.0,0.0,0.1,42.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34136.666666666664,0.0,0.0,1578.0,4042.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,570.3994701571484,0.0,0.0,458.2051942088828,721.2489168102785,0.0
218,,False,2023-09-17T13:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,César Azpilicueta,,DEF,Chelsea,5,,Bournemouth,12,15,2.0062416406598307,5,0.0,0.0,45.0,1521.0,21.0,206.7,259.2,93.0,4.0,242.0,55.8,3.0,0.0,3.0,1.2,47.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.66666666666666,0.0,0.0,0.0,42.333333333333336,45.0,0.0,0.0,0.0,0.0,0.0,0.0,13.199326582148888,0.0,0.0,0.0,23.570226039551585,0.0
498,,True,2023-09-16T16:30:00Z,,,,,,,,,,,,,,,,,,45,,,,,Dan Burn,,DEF,Newcastle,5,,Brentford,4,9,2.3510971786833856,2,1.0,0.0,129.0,3109.0,30.0,230.4,550.2,265.0,6.0,584.0,104.8,14.0,0.0,5.0,4.3,45.0,DEF,2023-24,0.0,0.0,9.333333333333334,0.0,1.3,1.6666666666666667,0.0,1.2333333333333334,9.4,90.0,0.0,0.0,0.0,0.0,0.0,288044.3333333333,1.3333333333333333,1.3333333333333333,13894.333333333334,22071.666666666668,45.0,0.0,3.7712361663282534,0.7071067811865476,0.5185449728701349,6.505382386916237,0.0,1587.6904260241945,1.8856180831641267,0.9428090415820634,2632.3228440971207,1669.243408121043,0.0
404,,False,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Dan Potts,,DEF,Luton,5,,Fulham,20,10,2.165674066053059,4,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7410.666666666667,0.0,0.0,188.0,603.3333333333334,40.0,0.0,0.0,0.0,0.0,0.0,0.0,898.9684211484973,0.0,0.0,132.93607486307093,426.6210913158837,0.0
650,,True,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Dane Scarlett,,FWD,Spurs,5,,Sheffield Utd,8,20,2.402562733582488,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,FWD,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31420.333333333332,0.0,0.0,3116.3333333333335,4496.333333333333,45.0,3.0,0.0,0.0,0.0,0.0,0.0,1439.1980019750197,0.0,0.0,1488.695476658078,214.0176524391284,0.0
82,,True,2023-09-17T13:00:00Z,,,,,,,,,,,,,,,,,,49,,,,,Dango Ouattara,,MID,Bournemouth,5,,Chelsea,15,12,2.976913730255164,7,1.0,3.0,49.0,1239.0,23.0,261.0,276.8,274.0,4.0,163.0,81.0,1.0,0.0,1.0,0.0,50.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2701.0,0.0,0.0,21.666666666666668,1431.0,49.666666666666664,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,651.9524522539969,0.0,0.0,7.542472332656507,683.0651506262049,0.4714045207910317
683,,True,2023-09-16T11:30:00Z,,,,,,,,,,,,,,,,,,40,,,,,Daniel Bentley,,GKP,Wolves,5,,Liverpool,13,5,2.5188916876574305,1,0.0,0.0,6.0,180.0,3.0,0.0,70.2,0.0,0.0,45.0,7.0,0.0,0.0,0.0,0.0,40.0,GK,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40882.0,0.0,0.0,1113.0,2495.3333333333335,40.0,0.0,0.0,0.0,0.0,0.0,0.0,513.3595231414336,0.0,0.0,299.8132752230961,201.76113489856155,0.0
702,,True,2023-09-16T11:30:00Z,,,,,,,,,,,,,,,,,,53,,,,,Daniel Castelo Podence,,MID,Wolves,5,,Liverpool,13,5,3.3375314861460956,3,6.0,1.0,92.0,1760.0,31.0,512.8,376.0,580.0,10.0,249.0,146.8,6.0,0.0,5.0,0.7,51.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11204.0,0.0,0.0,315.3333333333333,2135.0,54.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,1487.752667616496,0.0,0.0,126.80781609278753,364.8670990922585,0.4714045207910317
488,,True,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Daniel Gore,,MID,Man Utd,5,,Brighton,3,6,2.2738756947953513,12,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,,False,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,49,,,,,Daniel Jebbison,,FWD,Sheffield Utd,5,,Spurs,20,8,3.1511254019292605,3,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.3333333333333,0.0,0.0,47.333333333333336,354.6666666666667,49.666666666666664,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,159.33472802736873,0.0,0.0,11.785113019775793,109.36584882351936,0.4714045207910317
544,,True,2023-09-18T18:45:00Z,,,,,,,,,,,,,,,,,,54,,,,,Danilo dos Santos de Oliveira,,MID,Nott'm Forest,5,,Burnley,16,20,2.3047375160051216,1,3.0,2.0,48.0,976.0,18.0,108.1,253.8,113.0,5.0,178.0,47.1,1.0,0.0,1.0,0.2,45.0,MID,2023-24,0.0,0.0,10.333333333333334,0.0,15.766666666666667,0.6666666666666666,0.0,2.3333333333333335,5.266666666666667,75.0,0.0,0.0,0.0,0.0,0.0,12217.333333333334,2.0,1.6666666666666667,1014.6666666666666,1627.6666666666667,54.666666666666664,3.0,5.185449728701348,11.078006238589245,1.5084944665313014,2.734146220587984,21.213203435596427,1173.325852248878,1.4142135623730951,0.4714045207910317,597.2695278422372,128.2220296551606,0.4714045207910317
666,,True,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,58,,,,,Danny Ings,,FWD,West Ham,5,,Man City,14,1,4.125177809388336,2,8.0,2.0,97.0,1579.0,26.0,186.0,398.4,604.0,13.0,317.0,118.6,5.0,0.0,4.0,1.4,63.0,FWD,2023-24,0.0,0.0,0.3333333333333333,0.0,0.09999999999999999,0.3333333333333333,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,132786.66666666666,0.0,0.3333333333333333,3813.0,31549.333333333332,59.666666666666664,3.0,0.4714045207910317,0.1414213562373095,0.0,0.0,4.714045207910316,19404.895693842027,0.0,0.4714045207910317,683.0651506262049,8152.469782560102,0.4714045207910317
166,,False,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,58,,,,,Danny Welbeck,,FWD,Brighton,5,,Man Utd,6,3,3.297328027288232,1,6.0,5.0,91.0,1844.0,28.0,390.6,378.2,782.0,5.0,296.0,155.4,6.0,0.0,0.0,2.1,65.0,FWD,2023-24,0.0,0.0,-2.0,0.0,10.066666666666666,0.0,0.0,2.466666666666667,2.0,37.333333333333336,0.0,0.0,0.0,0.0,0.0,172891.33333333334,12.666666666666666,0.6666666666666666,8341.333333333334,39515.666666666664,59.666666666666664,3.0,1.4142135623730951,7.118208263944578,1.7441967269268175,1.4142135623730951,26.398653164297777,31042.93050313102,8.956685895029603,0.4714045207910317,3986.1966278089644,1981.7846054054974,0.4714045207910317
180,,False,2023-09-18T18:45:00Z,,,,,,,,,,,,,,,,,,45,,,,,Dara Costelloe,,MID,Burnley,5,,Nott'm Forest,20,16,2.372166578808645,16,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2568.6666666666665,0.0,0.0,0.0,573.3333333333334,45.0,0.0,0.0,0.0,0.0,0.0,0.0,494.50334230979223,0.0,0.0,0.0,405.40788788028726,0.0
189,,False,2023-09-18T18:45:00Z,,,,,,,,,,,,,,,,,,45,,,,,Dara O'Shea,,DEF,Burnley,5,,Nott'm Forest,20,16,2.372166578808645,0,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,16.666666666666668,0.0,10.200000000000001,3.0,0.0,3.4,23.599999999999998,90.0,0.0,0.0,0.0,0.0,0.0,17880.333333333332,0.0,1.0,258.6666666666667,1080.0,45.0,0.0,3.299831645537222,7.212489168102785,2.4041630560342613,16.68772003600252,0.0,2982.1049985240666,0.0,0.0,182.9049540669203,763.6753236814714,0.0
178,,False,2023-09-18T18:45:00Z,,,,,,,,,,,,,,,,,,44,,,,,Darko Churlinov,,MID,Burnley,5,,Nott'm Forest,20,16,2.319451765946231,17,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3201.6666666666665,0.0,0.0,52.0,326.6666666666667,45.0,0.0,0.0,0.0,0.0,0.0,0.0,118.32253471854897,0.0,0.0,36.76955262170047,230.98821518760553,0.0
84,,True,2023-09-17T13:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Darren Randolph,,GKP,Bournemouth,5,,Chelsea,15,12,2.4301336573511545,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,40.0,GK,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56369.0,0.0,0.0,1285.6666666666667,2539.3333333333335,40.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,879.6408357960652,0.0,0.0,417.66440542085405,150.3780421323391,0.0
